gene,comparison_experiment_count,sample,pearson_r,voxel_count,pearson_r_brain,voxel_count_brain,pearson_r_atlas_regions,atlas_region_count,pearson_r_real_data,voxel_count_real_data,pearson_r_interpolated_only,voxel_count_interpolated_only,reference_experiment_ids,comparison_experiment_ids,excluded_experiment_id,seed
Calb1,1,83,0.486812,1295040,0.36941,511377,0.8348788,698,0.3591011,60780,0.370902,450597,"[71717640, 78591330, 78591332, 78591336, 78591338, 78591340, 78591342, 78632776, 78632778, 78632780, 79709470, 79721509, 79721610, 79721740, 80409527]",[78591328],78632782.0,20260812
Calb1,1,84,0.54930484,1295040,0.45433086,511377,0.9103136,698,0.46255618,60423,0.4530387,450954,"[71717640, 78591328, 78591332, 78591334, 78591336, 78591338, 78591342, 78632766, 78632776, 79709470, 79721610, 79721740, 80409523, 80409525, 80409532]",[79556672],78632782.0,20260812
Calb1,1,85,0.5022423,1295040,0.3929242,511377,0.8904618,698,0.3673482,60828,0.3964658,450549,"[71717640, 78591328, 78591332, 78591334, 78591336, 78591340, 78591342, 78591384, 78632766, 78632776, 78632778, 78632780, 79721509, 79721610, 79721630]",[79709470],78632782.0,20260812
Calb1,1,86,0.54909384,1295040,0.45073444,511377,0.89264864,698,0.4746234,56292,0.44765705,455085,"[71717640, 78591328, 78591330, 78591336, 78591338, 78591340, 78591342, 78591384, 78632778, 78632780, 79556672, 79721610, 79721630, 80409527, 80409532]",[78591332],78632782.0,20260812
Calb1,1,87,0.5026152,1295040,0.39256328,511377,0.8887408,698,0.3597924,60828,0.39704075,450549,"[78591326, 78591330, 78591334, 78591336, 78591338, 78591384, 78632766, 78632780, 79556672, 79721509, 79721610, 79721630, 79721740, 80409523, 80409525]",[79709470],78632782.0,20260812
Calb1,1,88,0.5063214,1295040,0.40409148,511377,0.9161618,698,0.40230152,56290,0.40432176,455087,"[71717640, 78591330, 78591336, 78591338, 78591340, 78632766, 78632776, 78632778, 78632780, 79556672, 79709470, 79721509, 79721630, 79721740, 80409532]",[78591342],78632782.0,20260812
Calb1,1,89,0.49382728,1295040,0.41679183,511377,0.89107174,698,0.406138,116330,0.41989213,395047,"[78591326, 78591328, 78591330, 78591332, 78591336, 78591338, 78591340, 78632776, 78632778, 79556672, 79721509, 79721610, 79721630, 80409523, 80409527]",[71717640],78632782.0,20260812
Calb1,1,90,0.55200833,1295040,0.443227,511377,0.90528566,698,0.43225658,60820,0.44478434,450557,"[71717640, 78591330, 78591332, 78591334, 78591336, 78591340, 78632766, 78632776, 78632778, 78632780, 79709470, 79721509, 79721740, 80409523, 80409532]",[78591338],78632782.0,20260812
Calb1,1,91,0.46346283,1295040,0.33762527,511377,0.8205832,698,0.32698593,60780,0.33916846,450597,"[71717640, 78591326, 78591330, 78591332, 78591384, 78632776, 78632778, 78632780, 79556672, 79709470, 79721610, 79721630, 79721740, 80409525, 80409532]",[78591328],78632782.0,20260812
Calb1,1,92,0.46644557,1295040,0.34967554,511377,0.8381492,698,0.3605939,63164,0.34815967,448213,"[78591332, 78591336, 78591340, 78591342, 78591384, 78632766, 78632776, 78632778, 79556672, 79709470, 79721509, 79721610, 79721630, 80409523, 80409532]",[80409527],78632782.0,20260812
Calb1,1,93,0.4965874,1295040,0.38468167,511377,0.880885,698,0.35815585,60828,0.38835353,450549,"[71717640, 78591328, 78591330, 78591336, 78591338, 78591384, 78632776, 78632778, 79556672, 79721610, 79721630, 79721740, 80409523, 80409525, 80409532]",[79709470],78632782.0,20260812
Calb1,1,94,0.539312,1295040,0.42622876,511377,0.889202,698,0.41714704,60820,0.4275422,450557,"[78591326, 78591330, 78591332, 78591334, 78591340, 78591342, 78591384, 78632778, 78632780, 79556672, 79709470, 79721610, 79721740, 80409523, 80409525]",[78591338],78632782.0,20260812
Calb1,1,95,0.44594568,1295040,0.3369512,511377,0.82652473,698,0.35140455,60369,0.33497083,451008,"[71717640, 78591330, 78591334, 78591336, 78591338, 78591342, 78591384, 78632766, 78632778, 78632780, 79556672, 79721509, 79721740, 80409523, 80409525]",[80409532],78632782.0,20260812
Calb1,1,96,0.48636514,1295040,0.37369138,511377,0.86365473,698,0.3716396,58590,0.3739591,452787,"[71717640, 78591326, 78591330, 78591332, 78591334, 78591336, 78591340, 78591384, 78632776, 79709470, 79721509, 79721630, 80409523, 80409525, 80409532]",[78632780],78632782.0,20260812
Calb1,1,97,0.50291574,1295040,0.3885568,511377,0.8491493,698,0.3781156,59873,0.390017,451504,"[78591328, 78591332, 78591334, 78591336, 78591340, 78591384, 78632766, 78632776, 78632778, 79721610, 79721740, 80409523, 80409525, 80409527, 80409532]",[79721509],78632782.0,20260812
Calb1,1,98,0.48046795,1295040,0.35977808,511377,0.8550417,698,0.3480512,58427,0.3613996,452950,"[71717640, 78591326, 78591328, 78591330, 78591332, 78591334, 78591338, 78591340, 78591384, 78632778, 79556672, 79721509, 79721740, 80409523, 80409527]",[78632776],78632782.0,20260812
Calb1,1,99,0.56771797,1295040,0.4637748,511377,0.9119251,698,0.45250362,60820,0.46537566,450557,"[78591328, 78591330, 78591334, 78591336, 78591340, 78591342, 78632766, 78632776, 78632778, 78632780, 79556672, 79721509, 79721610, 80409523, 80409527]",[78591338],78632782.0,20260812
Calb1,2,0,0.6424768,1295040,0.53369004,511377,0.9282055,698,0.5348717,112605,0.533327,398772,"[71717640, 78591328, 78591332, 78591334, 78591338, 78591340, 78591384, 78632776, 78632780, 79709470, 79721610, 79721630, 80409523, 80409527, 80409532]","[78632778, 79556672]",78632782.0,20260812
Calb1,2,1,0.6147553,1295040,0.49930084,511377,0.9078204,698,0.47779682,108624,0.505004,402753,"[71717640, 78591328, 78591332, 78591334, 78591336, 78591340, 78591342, 78632766, 78632780, 79709470, 79721610, 79721630, 80409523, 80409525, 80409532]","[78591326, 79721740]",78632782.0,20260812
Calb1,2,2,0.59016573,1295040,0.47598886,511377,0.92240584,698,0.4657118,162188,0.4807172,349189,"[78591328, 78591330, 78591334, 78591336, 78591340, 78632766, 78632776, 78632778, 78632780, 79556672, 79709470, 79721630, 79721740, 80409523, 80409525]","[71717640, 78591384]",78632782.0,20260812
Calb1,2,3,0.64883685,1295040,0.5405414,511377,0.9430921,698,0.5362283,109378,0.5416918,401999,"[78591334, 78591336, 78591338, 78591342, 78591384, 78632776, 78632778, 78632780, 79556672, 79709470, 79721509, 79721630, 80409523, 80409525, 80409532]","[78591332, 79721610]",78632782.0,20260812
Calb1,2,4,0.6493554,1295040,0.5407952,511377,0.9300643,698,0.54008526,110226,0.5408935,401151,"[71717640, 78591326, 78591328, 78591330, 78591334, 78591336, 78591340, 78591342, 78591384, 78632766, 78632778, 78632780, 79721610, 79721740, 80409532]","[78591332, 79709470]",78632782.0,20260812
Calb1,2,5,0.64210653,1295040,0.535136,511377,0.9319769,698,0.5331687,114804,0.53565943,396573,"[71717640, 78591326, 78591328, 78591332, 78591334, 78591336, 78591338, 78591342, 79721509, 79721610, 79721630, 80409523, 80409525, 80409527, 80409532]","[79556672, 79709470]",78632782.0,20260812
Calb1,2,6,0.65751255,1295040,0.5533706,511377,0.9325329,698,0.55514,108974,0.55279315,402403,"[71717640, 78591328, 78591334, 78591336, 78591338, 78591342, 78591384, 78632776, 78632778, 78632780, 79556672, 79709470, 79721740, 80409523, 80409527]","[78591326, 78591332]",78632782.0,20260812
Calb1,2,7,0.6628128,1295040,0.554072,511377,0.9321014,698,0.5407626,111774,0.55780804,399603,"[78591328, 78591330, 78591332, 78591336, 78591338, 78591340, 78591384, 78632776, 79556672, 79709470, 79721610, 79721740, 80409523, 80409525, 80409527]","[78591326, 78591334]",78632782.0,20260812
Calb1,2,8,0.5607283,1295040,0.42195672,511377,0.8791076,698,0.41304687,115238,0.42458937,396139,"[71717640, 78591328, 78591330, 78591338, 78591340, 78591342, 78632766, 78632776, 79556672, 79721509, 79721610, 79721740, 80409523, 80409525, 80409532]","[78591384, 80409527]",78632782.0,20260812
Calb1,2,9,0.609946,1295040,0.4859082,511377,0.91629463,698,0.4776736,112186,0.4882188,399191,"[78591326, 78591334, 78591336, 78591338, 78591340, 78591342, 78632776, 78632778, 79556672, 79709470, 79721610, 79721630, 79721740, 80409523, 80409525]","[78591328, 78632780]",78632782.0,20260812
Calb1,2,10,0.64425397,1295040,0.52882445,511377,0.91489476,698,0.5217215,112202,0.53084576,399175,"[78591328, 78591330, 78591332, 78591334, 78591340, 78591342, 78632766, 78632776, 78632780, 79556672, 79709470, 79721630, 79721740, 80409523, 80409527]","[78591338, 79721509]",78632782.0,20260812
Calb1,2,11,0.60909134,1295040,0.48763084,511377,0.9300385,698,0.4750917,110191,0.4910506,401186,"[71717640, 78591334, 78591336, 78591340, 78591384, 78632766, 78632776, 78632780, 79556672, 79721610, 79721630, 79721740, 80409525, 80409527, 80409532]","[78591328, 78591342]",78632782.0,20260812
Calb1,2,12,0.58435917,1295040,0.4609646,511377,0.89848566,698,0.4628603,104726,0.46025503,406651,"[71717640, 78591326, 78591330, 78591332, 78591334, 78591336, 78591338, 78591342, 78632778, 79709470, 79721509, 79721610, 80409523, 80409527, 80409532]","[78632780, 79721630]",78632782.0,20260812
Calb1,2,13,0.5606289,1295040,0.42403957,511377,0.86649114,698,0.4087572,105573,0.42797822,405804,"[78591330, 78591334, 78591336, 78591338, 78632766, 78632776, 78632778, 78632780, 79556672, 79709470, 79721509, 79721740, 80409523, 80409525, 80409527]","[78591384, 79721630]",78632782.0,20260812
Calb1,2,14,0.6102276,1295040,0.48881242,511377,0.89400816,698,0.4715203,104546,0.4932943,406831,"[78591326, 78591328, 78591330, 78591332, 78591338, 78591340, 78591342, 78591384, 78632766, 78632780, 79556672, 79721509, 79721610, 80409523, 80409525]","[78591334, 79721630]",78632782.0,20260812
Calb1,2,15,0.66730446,1295040,0.570084,511377,0.9211786,698,0.5774572,111228,0.5678097,400149,"[71717640, 78591326, 78591328, 78591330, 78591334, 78591338, 78591342, 78591384, 78632776, 78632778, 78632780, 79709470, 79721740, 80409523, 80409527]","[78591336, 79556672]",78632782.0,20260812
Calb1,2,16,0.6051587,1295040,0.47548363,511377,0.8873863,698,0.46602574,111971,0.47828433,399406,"[71717640, 78591330, 78591332, 78591336, 78591338, 78591384, 78632778, 79556672, 79709470, 79721509, 79721630, 79721740, 80409525, 80409527, 80409532]","[78591328, 78632776]",78632782.0,20260812
Calb1,2,17,0.6070134,1295040,0.48979956,511377,0.92702234,698,0.47056594,108863,0.4950745,402514,"[71717640, 78591326, 78591334, 78591336, 78591338, 78591340, 78591384, 78632766, 78632776, 79556672, 79721509, 79721740, 80409523, 80409525, 80409527]","[78591342, 79721610]",78632782.0,20260812
Calb1,2,18,0.60155135,1295040,0.49363208,511377,0.9192582,698,0.49166858,111019,0.49414587,400358,"[71717640, 78591326, 78591334, 78591336, 78591338, 78591340, 78591384, 78632766, 78632778, 79556672, 79709470, 79721509, 79721610, 79721630, 80409525]","[78591332, 78591342]",78632782.0,20260812
Calb1,2,19,0.62643623,1295040,0.51007795,511377,0.9265897,698,0.49086815,112821,0.5153533,398556,"[78591326, 78591330, 78591332, 78591338, 78591340, 78591342, 78591384, 78632766, 78632776, 78632780, 79556672, 79721509, 79721610, 79721630, 80409525]","[78632778, 79709470]",78632782.0,20260812
Calb1,2,20,0.575392,1295040,0.44153607,511377,0.8915677,698,0.43197653,115238,0.44439274,396139,"[78591328, 78591332, 78591334, 78591340, 78632776, 78632780, 79556672, 79709470, 79721509, 79721610, 79721630, 79721740, 80409523, 80409525, 80409532]","[78591384, 80409527]",78632782.0,20260812
Calb1,2,21,0.64339507,1295040,0.5282797,511377,0.93303144,698,0.5219908,113012,0.5300542,398365,"[71717640, 78591326, 78591328, 78591330, 78591332, 78591334, 78591340, 78632776, 78632780, 79556672, 79709470, 79721509, 79721630, 80409523, 80409527]","[78591338, 79721610]",78632782.0,20260812
Calb1,2,22,0.5737519,1295040,0.44027743,511377,0.90135396,698,0.42694002,110912,0.44382897,400465,"[78591326, 78591328, 78591332, 78591338, 78591340, 78591342, 78591384, 78632766, 79556672, 79721610, 79721630, 79721740, 80409525, 80409527, 80409532]","[78591330, 78632778]",78632782.0,20260812
Calb1,2,23,0.63398874,1295040,0.5428266,511377,0.9314488,698,0.5537714,162787,0.537585,348590,"[78591326, 78591328, 78591334, 78591336, 78591340, 78591342, 78632766, 78632776, 78632778, 78632780, 79721509, 79721610, 80409523, 80409525, 80409532]","[71717640, 79556672]",78632782.0,20260812
Calb1,2,24,0.58049726,1295040,0.45766696,511377,0.8943841,698,0.45704228,112061,0.45781466,399316,"[71717640, 78591326, 78591332, 78591334, 78591336, 78591338, 78591342, 78591384, 78632766, 78632776, 78632778, 79556672, 79709470, 80409523, 80409525]","[78632780, 80409532]",78632782.0,20260812
Calb1,2,25,0.65153944,1295040,0.54350626,511377,0.930435,698,0.5299438,112834,0.54742223,398543,"[71717640, 78591326, 78591332, 78591334, 78591338, 78591340, 78591342, 78632776, 78632778, 78632780, 79556672, 79721610, 79721630, 80409525, 80409532]","[78591328, 78591336]",78632782.0,20260812
Calb1,2,26,0.6067904,1295040,0.49411145,511377,0.92138046,698,0.4882837,102444,0.49552286,408933,"[78591326, 78591328, 78591332, 78591334, 78591336, 78591338, 78632766, 78632776, 78632778, 78632780, 79556672, 79721610, 79721740, 80409523, 80409532]","[78591342, 79721630]",78632782.0,20260812
Calb1,2,27,0.60254705,1295040,0.4789637,511377,0.91963446,698,0.48227334,114922,0.4778638,396455,"[71717640, 78591326, 78591330, 78591332, 78591334, 78591340, 78591342, 78591384, 78632776, 78632778, 79721610, 79721630, 80409523, 80409525, 80409532]","[78632780, 80409527]",78632782.0,20260812
Calb1,2,28,0.6466335,1295040,0.5353419,511377,0.93832123,698,0.5294397,111631,0.5369851,399746,"[78591328, 78591330, 78591332, 78591334, 78591336, 78591342, 78591384, 78632776, 78632778, 78632780, 79721740, 80409523, 80409525, 80409527, 80409532]","[78591340, 79721509]",78632782.0,20260812
Calb1,2,29,0.5944748,1295040,0.4675855,511377,0.8913041,698,0.45075747,112256,0.4721341,399121,"[71717640, 78591328, 78591332, 78591334, 78591336, 78591338, 78632766, 78632776, 79556672, 79721509, 79721610, 79721630, 79721740, 80409523, 80409532]","[78591326, 78591384]",78632782.0,20260812
Calb1,2,30,0.67572975,1295040,0.5725477,511377,0.9480804,698,0.56022024,111387,0.5760443,399990,"[71717640, 78591332, 78591340, 78591342, 78591384, 78632766, 78632776, 78632780, 79556672, 79721610, 79721630, 80409523, 80409525, 80409527, 80409532]","[78591334, 78591336]",78632782.0,20260812
Calb1,2,31,0.62732756,1295040,0.5142828,511377,0.9143511,698,0.5121517,108250,0.51479363,403127,"[78591326, 78591328, 78591330, 78591334, 78591336, 78591342, 78632766, 78632776, 79709470, 79721509, 79721610, 79721630, 80409523, 80409525, 80409527]","[78591332, 78632780]",78632782.0,20260812
Calb1,2,32,0.5813667,1295040,0.456684,511377,0.9162158,698,0.44761634,105187,0.45902303,406190,"[71717640, 78591330, 78591332, 78591334, 78591340, 78591342, 78591384, 78632776, 78632778, 79721509, 79721740, 80409523, 80409525, 80409527, 80409532]","[79721610, 79721630]",78632782.0,20260812
Calb1,2,33,0.6143621,1295040,0.51242197,511377,0.91253436,698,0.5090414,162747,0.51405084,348630,"[78591326, 78591330, 78591334, 78591336, 78591338, 78591384, 78632766, 78632776, 78632780, 79556672, 79721509, 79721630, 79721740, 80409523, 80409527]","[71717640, 79709470]",78632782.0,20260812
Calb1,2,34,0.61801827,1295040,0.50027126,511377,0.9136609,698,0.48875797,111640,0.5035117,399737,"[71717640, 78591328, 78591330, 78591332, 78591334, 78591336, 78591340, 78591342, 78591384, 78632778, 79709470, 79721509, 79721610, 79721740, 80409532]","[78591326, 78632780]",78632782.0,20260812
Calb1,2,35,0.6068999,1295040,0.4874214,511377,0.92230123,698,0.4669786,111671,0.49339095,399706,"[71717640, 78591326, 78591328, 78591332, 78591336, 78591342, 78591384, 78632766, 78632778, 79556672, 79721509, 79721610, 79721630, 80409525, 80409527]","[79709470, 80409523]",78632782.0,20260812
Calb1,2,36,0.6284818,1295040,0.5229742,511377,0.9456382,698,0.52710885,113195,0.52161646,398182,"[71717640, 78591326, 78591328, 78591330, 78591332, 78591334, 78591336, 78632776, 78632778, 78632780, 79709470, 79721509, 79721610, 79721630, 79721740]","[78632766, 80409525]",78632782.0,20260812
Calb1,2,37,0.6091066,1295040,0.49627268,511377,0.92288595,698,0.49869293,109313,0.4955649,402064,"[71717640, 78591330, 78591338, 78591340, 78591342, 78591384, 78632766, 78632776, 79556672, 79709470, 79721509, 79721630, 79721740, 80409523, 80409532]","[78632780, 80409525]",78632782.0,20260812
Calb1,2,38,0.5837113,1295040,0.4527009,511377,0.8999904,698,0.4501495,111931,0.45337635,399446,"[78591326, 78591328, 78591332, 78591334, 78591336, 78591338, 78591342, 78591384, 78632776, 78632778, 78632780, 79709470, 79721509, 80409523, 80409532]","[78591330, 79556672]",78632782.0,20260812
Calb1,2,39,0.60047525,1295040,0.47775578,511377,0.8781743,698,0.46745417,109529,0.48042157,401848,"[71717640, 78591326, 78591328, 78591330, 78591332, 78591338, 78591342, 78591384, 78632766, 78632778, 79556672, 79709470, 79721610, 80409525, 80409532]","[79721509, 79721740]",78632782.0,20260812
Calb1,2,40,0.63421965,1295040,0.5182658,511377,0.94017994,698,0.51973665,114746,0.51766187,396631,"[71717640, 78591326, 78591328, 78591330, 78591334, 78591336, 78591340, 78591342, 78591384, 78632780, 79556672, 79709470, 79721610, 79721630, 80409532]","[78632766, 79721509]",78632782.0,20260812
Calb1,2,41,0.6279956,1295040,0.517871,511377,0.9386136,698,0.5125566,110629,0.51936483,400748,"[71717640, 78591326, 78591328, 78591332, 78591334, 78591338, 78591340, 78632776, 78632778, 78632780, 79721610, 79721630, 80409523, 80409527, 80409532]","[79721509, 80409525]",78632782.0,20260812
Calb1,2,42,0.59630907,1295040,0.47473854,511377,0.87177896,698,0.4662971,114055,0.47704303,397322,"[78591328, 78591330, 78591332, 78591334, 78591338, 78591340, 78591342, 79556672, 79721509, 79721610, 79721630, 79721740, 80409523, 80409525, 80409527]","[78591326, 78632766]",78632782.0,20260812
Calb1,2,43,0.55968606,1295040,0.43165952,511377,0.8747541,698,0.41507006,101486,0.43584138,409891,"[71717640, 78591326, 78591328, 78591330, 78591334, 78591336, 78591340, 78591342, 78591384, 78632778, 78632780, 79709470, 79721610, 80409523, 80409525]","[79721630, 79721740]",78632782.0,20260812
Calb1,2,44,0.6067307,1295040,0.48606744,511377,0.9151671,698,0.46047443,111671,0.49357504,399706,"[71717640, 78591326, 78591330, 78591334, 78591336, 78591340, 78591384, 78632776, 78632780, 79556672, 79721509, 79721610, 79721630, 80409525, 80409532]","[79709470, 80409523]",78632782.0,20260812
Calb1,2,45,0.55523145,1295040,0.4225102,511377,0.9086106,698,0.4258625,109379,0.42158628,401998,"[78591326, 78591328, 78591336, 78591338, 78591342, 78591384, 78632766, 78632778, 78632780, 79709470, 79721610, 79721630, 79721740, 80409523, 80409532]","[78591330, 80409525]",78632782.0,20260812
Calb1,2,46,0.65517735,1295040,0.54971856,511377,0.9324717,698,0.5438524,111581,0.5513687,399796,"[78591326, 78591328, 78591330, 78591332, 78591334, 78591338, 78591340, 78632766, 78632778, 78632780, 79556672, 79709470, 79721740, 80409525, 80409532]","[78591336, 79721610]",78632782.0,20260812
