animal_id,animal_name,experiment_id,sex,gene,age,plane_of_section,treatment,probe_orientation,sleep_state,pixel_size
77385471,321-0040,77792769,Female,Htr2c,P56,coronal,ISH,2,Nothing,1.049
72970664,05-3503,74273122,Male,Col16a1,P56,coronal,ISH,2,Nothing,1.049
74878317,06-0332,75046890,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
104456,04-0341,71708569,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77294040,07-0031,77414569,Male,Gpalpp1,P56,coronal,ISH,2,Nothing,1.049
702542,1984,2369,Male,Ldb3,P56,coronal,ISH,2,Nothing,1.63
149359,04-0376,71799419,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
72962948,05-3490,74272479,Male,Nrp1,P56,coronal,ISH,2,Nothing,1.049
74071361,06-0064,74658091,Male,Gldc,P56,coronal,ISH,2,Nothing,1.049
72172843,05-3434,74258820,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702835,2399,1752,Male,Irx2,P56,coronal,ISH,2,Nothing,1.63
77385527,321-0082,78544625,Male,Etv1,P56,coronal,ISH,2,Nothing,1.049
711112,310-1487,111870586,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,0.9887
702819,2382,1918,Male,Scnn1g,P56,coronal,ISH,2,Nothing,1.63
77407863,321-0133,78525723,Male,Rprm,P56,coronal,ISH,2,Nothing,1.049
77294044,07-0032,77414177,Male,Hiatl1,P56,coronal,ISH,2,Nothing,1.049
69965045,05-1951,70562114,Male,Kcnq3,P56,coronal,ISH,2,Nothing,1.049
71061950,05-2824,71772727,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77407899,321-0139,79802190,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
72147821,05-3405,74075333,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74703371,06-0266,74912259,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71935626,05-3308,73927315,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71456180,05-3160,74027970,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74357307,06-0121,74800827,Male,Egr4,P56,coronal,ISH,2,Nothing,1.049
71203513,05-2940,72079931,Male,Abat,P56,coronal,ISH,2,Nothing,1.049
73425200,05-3523,74319001,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
323805,04-0614,72069331,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74703362,06-0262,74882626,Male,Itga11,P56,coronal,ISH,2,Nothing,1.049
75023622,06-0384,75146004,Male,Pip4k2a,P56,coronal,ISH,2,Nothing,1.049
72640,04-0180,276075,Male,Pygb,P56,coronal,ISH,2,Nothing,1.049
71250776,05-2986,72129245,Male,Gstk1,P56,coronal,ISH,2,Nothing,1.049
70230623,05-2231,70928328,Male,Galnt18,P56,coronal,ISH,2,Nothing,1.049
74833938,06-0305,75038402,Male,Pnoc,P56,coronal,ISH,2,Nothing,1.049
71227954,05-2967,72104172,Male,Tpr,P56,coronal,ISH,2,Nothing,1.049
71393066,05-3093,73512423,Male,Grm5,P56,coronal,ISH,2,Nothing,1.049
5961,343-0929,100050403,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,0.99
74580301,06-0216,74819565,Male,Iscu,P56,coronal,ISH,2,Nothing,1.049
702677,2203,945,Male,Sema4d,P56,coronal,ISH,2,Nothing,1.63
79355679,335-1139,79645890,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71444845,05-3136,73554517,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77529362,07-0118,77869074,Male,Cck,P56,coronal,ISH,2,Nothing,1.049
702673,2194,1098,Male,Slc32a1,P56,coronal,ISH,2,Nothing,1.63
711110,310-1485,112205643,Male,Cd6,P56,coronal,ISH,2,Nothing,0.9887
72010417,05-3361,73981433,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71525691,05-3204,73754651,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702517,1940,1440,Male,Vil1,P56,coronal,ISH,2,Nothing,1.63
71250772,05-2984,72128776,Male,Raver2,P56,coronal,ISH,2,Nothing,1.049
77238067,07-0018,77340494,Male,Adrb1,P56,coronal,ISH,2,Nothing,1.049
71185713,05-2926,72021030,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70896947,05-2659,71602546,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71227906,05-2962,72021806,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
78087613,321-0714,78591342,Male,Calb1,P56,coronal,ISH,2,Nothing,1.049
73651968,05-3727,74533386,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
33700,04-0023,45668,Male,Dbndd2,P56,coronal,ISH,2,Nothing,1.049
413764,04-0697,72082661,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
73540626,05-3602,74363348,Male,Fam184a,P56,coronal,ISH,2,Nothing,1.049
71061993,05-2825,71772927,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
72970664,05-3503,74273307,Male,Gss,P56,coronal,ISH,2,Nothing,1.049
702819,2382,1623,Male,Hoxd9,P56,coronal,ISH,2,Nothing,1.63
69705339,05-1705,70230058,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71456196,05-3168,73636091,Male,Clstn2,P56,coronal,ISH,2,Nothing,1.049
73806591,06-0003,74641313,Male,Gpr17,P56,coronal,ISH,2,Nothing,1.049
72172847,05-3436,74047920,Male,Pacsin2,P56,coronal,ISH,2,Nothing,1.049
74834168,06-0314,75000204,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
83886,04-0216,323589,Male,Atp5s,P56,coronal,ISH,2,Nothing,1.049
77238071,07-0019,77371765,Male,Nav1,P56,coronal,ISH,2,Nothing,1.049
71035669,05-2793,71836787,Male,Pdzrn3,P56,coronal,ISH,2,Nothing,1.049
70516749,05-2444,71269072,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
75037027,06-0403,75147762,Male,Nos1,P56,coronal,ISH,2,Nothing,1.049
72010481,05-3372,74021996,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71392936,05-3079,72472798,Male,Ern2,P56,coronal,ISH,2,Nothing,1.049
72135056,05-3380,73994720,Male,Map3k5,P56,coronal,ISH,2,Nothing,1.049
71414593,05-3099,73473166,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71903150,05-3295,73931621,Male,Lct,P56,coronal,ISH,2,Nothing,1.049
74495221,06-0180,74750043,Male,Zkscan16,P56,coronal,ISH,2,Nothing,1.049
69965074,05-1962,70562126,Male,Trpc6,P56,coronal,ISH,2,Nothing,1.049
69534612,05-1480,70085764,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70822215,05-2622,71670686,Male,Inpp5j,P56,coronal,ISH,2,Nothing,1.049
77632931,07-0170,77925023,Male,St8sia2,P56,coronal,ISH,2,Nothing,1.049
77448587,321-0066,77764969,Female,Gal,P56,coronal,ISH,2,Nothing,1.049
77294080,07-0037,77414921,Male,Asb8,P56,coronal,ISH,2,Nothing,1.049
72135259,05-3394,74047758,Male,C4b,P56,coronal,ISH,2,Nothing,1.049
74741197,06-0280,74958587,Male,Sned1,P56,coronal,ISH,2,Nothing,1.049
79398743,335-1188,79912556,Male,Chrm3,P56,coronal,ISH,2,Nothing,1.049
323805,04-0614,72069219,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
101239,04-0284,70807317,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71903124,05-3291,73818759,Male,Eya1,P56,coronal,ISH,2,Nothing,1.049
69977302,05-1982,70613989,Male,Etv5,P56,coronal,ISH,2,Nothing,1.049
80007253,321-1594,80409887,Male,Inpp4b,P56,coronal,ISH,2,Nothing,1.049
83995,04-0243,356492,Male,Hpd,P56,coronal,ISH,2,Nothing,1.049
71993683,05-3330,73931414,Male,Rnf19a,P56,coronal,ISH,2,Nothing,1.049
71203618,05-2945,72080187,Male,Chst8,P56,coronal,ISH,2,Nothing,1.049
305626533,310-152933,308056322,Male,Efna1,P56,coronal,ISH,2,Nothing,0.9887
75343464,06-0585,75988537,Male,9430020K01Rik,P56,coronal,ISH,2,Nothing,1.049
74657126,06-0250,74881560,Male,Atp8a1,P56,coronal,ISH,2,Nothing,1.049
77440648,321-0022,77782343,Female,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77440620,321-0056,77764961,Female,Gal,P56,coronal,ISH,2,Nothing,1.049
101554,04-0319,70862748,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70981893,05-2746,71717135,Male,Pstpip1,P56,coronal,ISH,2,Nothing,1.049
71227890,05-2954,72081514,Male,Serpina3k,P56,coronal,ISH,2,Nothing,1.049
77466880,321-0244,78569417,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
710944,310-1473,112650769,Male,Pla2g16,P56,coronal,ISH,2,Nothing,0.9982
71993683,05-3330,73931413,Male,Pdcd4,P56,coronal,ISH,2,Nothing,1.049
70720618,05-2568,71474094,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
78093663,321-0722,78544961,Male,Cacna2d1,P56,coronal,ISH,2,Nothing,1.049
79355475,335-1121,79556656,Male,Arntl,P56,coronal,ISH,2,Nothing,1.049
74703313,06-0252,74881733,Male,Atrx,P56,coronal,ISH,2,Nothing,1.049
69454420,05-1399,69974094,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
73651968,05-3727,74640880,Male,Syne2,P56,coronal,ISH,2,Nothing,1.049
77415325,321-0162,77796612,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
73651964,05-3725,74583197,Male,Cdo1,P56,coronal,ISH,2,Nothing,1.049
71733616,05-3255,73788454,Male,LOC433228,P56,coronal,ISH,2,Nothing,1.049
77415309,321-0158,77725129,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71478369,05-3192,73753699,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74784869,06-0294,74988615,Male,Numa1,P56,coronal,ISH,2,Nothing,1.049
702844,2408,1689,Male,Copa,P56,coronal,ISH,2,Nothing,1.63
74865111,06-0319,75042268,Male,Nop10,P56,coronal,ISH,2,Nothing,1.049
702514,1936,2137,Male,Clip2,P56,coronal,ISH,2,Nothing,1.63
77466888,321-0246,78632766,Male,Calb1,P56,coronal,ISH,2,Nothing,1.049
71250808,05-2983,72103061,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
73573608,05-3643,74451749,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74495215,06-0179,74748678,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
101219,04-0279,72120506,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77385523,321-0081,78523445,Male,Inpp4b,P56,coronal,ISH,2,Nothing,1.049
71061993,05-2825,71836876,Male,Cox6a2,P56,coronal,ISH,2,Nothing,1.049
70013757,05-2030,70555654,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
73806603,06-0005,74641320,Male,Ctnnd1,P56,coronal,ISH,2,Nothing,1.049
75078679,06-0459,75749416,Male,Gcg,P56,coronal,ISH,2,Nothing,1.049
74785070,06-0297,74988736,Male,Sox8,P56,coronal,ISH,2,Nothing,1.049
71250768,05-2982,72128747,Male,Ankrd34b,P56,coronal,ISH,2,Nothing,1.049
702502,1921,876,Male,Os9,P56,coronal,ISH,2,Nothing,1.63
71185709,05-2925,72103809,Male,Aldh1a1,P56,coronal,ISH,2,Nothing,1.049
702528,1959,1468,Male,AI606473,P56,coronal,ISH,2,Nothing,1.63
70073507,05-2076,70743872,Male,Gstm4,P56,coronal,ISH,2,Nothing,1.049
74785062,06-0293,74988611,Male,Kbtbd3,P56,coronal,ISH,2,Nothing,1.049
77385531,321-0083,78557190,Male,Etv1,P56,coronal,ISH,2,Nothing,1.049
72008759,05-3346,73986782,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71571396,05-3213,73755966,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71478369,05-3192,73718057,Male,Scg3,P56,coronal,ISH,2,Nothing,1.049
77238051,07-0014,77340464,Male,Hbb,P56,coronal,ISH,2,Nothing,1.049
702821,2384,1838,Male,Slc29a1,P56,coronal,ISH,2,Nothing,1.63
70429725,05-2387,71250312,Male,AI593442,P56,coronal,ISH,2,Nothing,1.049
101223,04-0280,70807143,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70298669,05-2253,70941642,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74641363,06-0238,74881263,Male,Atp1a3,P56,coronal,ISH,2,Nothing,1.049
74741176,06-0274,74957911,Male,Usp22,P56,coronal,ISH,2,Nothing,1.049
75023609,06-0383,75145999,Male,Lims2,P56,coronal,ISH,2,Nothing,1.049
79338773,335-1120,79618232,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74784500,06-0288,74988456,Male,Hebp1,P56,coronal,ISH,2,Nothing,1.049
73633970,05-3710,74581378,Male,Cnnm2,P56,coronal,ISH,2,Nothing,1.049
74741227,06-0281,74988271,Male,Car9,P56,coronal,ISH,2,Nothing,1.049
69744830,05-1763,70513072,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
78084766,321-0727,79802230,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74785070,06-0297,74988738,Male,Ubtf,P56,coronal,ISH,2,Nothing,1.049
74833315,06-0298,74963899,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71392884,05-3075,72599557,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
79338773,335-1120,79556644,Male,Cd44,P56,coronal,ISH,2,Nothing,1.049
74833339,06-0304,74964123,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71250772,05-2984,72103253,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74657027,06-0241,74881286,Male,Penk,P56,coronal,ISH,2,Nothing,1.049
73568187,05-3628,74425571,Male,Stat2,P56,coronal,ISH,2,Nothing,1.049
84011,04-0247,357096,Male,Pop4,P56,coronal,ISH,2,Nothing,1.049
73540549,05-3603,74363352,Male,Sall3,P56,coronal,ISH,2,Nothing,1.049
75448928,06-0607,75988633,Male,Tagln3,P56,coronal,ISH,2,Nothing,1.049
73652008,05-3724,74533322,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70429657,05-2380,71174546,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77440648,321-0022,77851932,Female,Eif2s3x,P56,coronal,ISH,2,Nothing,1.049
77232699,07-0007,77280438,Male,Pld5,P56,coronal,ISH,2,Nothing,1.049
702839,2403,1880,Male,Pllp,P56,coronal,ISH,2,Nothing,1.63
710949,310-1481,111867777,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,0.9887
71227906,05-2962,72081545,Male,Ticam1,P56,coronal,ISH,2,Nothing,1.049
71083103,05-2834,71836883,Male,Tm6sf1,P56,coronal,ISH,2,Nothing,1.049
73502209,05-3563,74330749,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
75037014,06-0401,75147765,Male,Kcnc2,P56,coronal,ISH,2,Nothing,1.049
73568155,05-3627,74405235,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
83914,04-0223,356856,Male,Zfp810,P56,coronal,ISH,2,Nothing,1.049
75180161,06-0479,75749783,Male,Parm1,P56,coronal,ISH,2,Nothing,1.049
71525625,05-3207,73754451,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702804,2358,1534,Male,Sprr1a,P56,coronal,ISH,2,Nothing,1.63
77378352,311-0662,78102393,Male,Ccrn4l,P56,coronal,ISH,2,SD-C,1.049
77378364,311-0665,78126459,Male,Fos,P56,coronal,ISH,2,W,1.049
72010441,05-3373,73992946,Male,Snhg11,P56,coronal,ISH,2,Nothing,1.049
72010425,05-3365,73992920,Male,Opcml,P56,coronal,ISH,2,Nothing,1.049
71250800,05-2979,72103093,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71525583,05-3203,73769308,Male,Hist1h2bg,P56,coronal,ISH,2,Nothing,1.049
71282066,05-2994,72103669,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71339080,05-3064,72472777,Male,D430041D05Rik,P56,coronal,ISH,2,Nothing,1.049
71393119,05-3097,73519850,Male,Shoc2,P56,coronal,ISH,2,Nothing,1.049
74899389,06-0343,75080750,Male,Gpx3,P56,coronal,ISH,2,Nothing,1.049
71167178,05-2910,71868978,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77238055,07-0015,77340478,Male,Tmem150c,P56,coronal,ISH,2,Nothing,1.049
75180161,06-0479,75754042,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
78093641,321-0721,78523280,Male,Wfs1,P56,coronal,ISH,2,Nothing,1.049
702843,2407,2617,Male,Slc38a4,P56,coronal,ISH,2,Nothing,1.63
70013740,05-2027,70537190,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
72135259,05-3394,74047748,Male,Astn2,P56,coronal,ISH,2,Nothing,1.049
74373685,06-0133,74724532,Male,Adra2b,P56,coronal,ISH,2,Nothing,1.049
73540545,05-3601,74363344,Male,LOC433727,P56,coronal,ISH,2,Nothing,1.049
77415329,321-0163,77852481,Male,Eif2s3x,P56,coronal,ISH,2,Nothing,1.049
73440263,05-3554,74331213,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74481163,06-0170,74748614,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
75078647,06-0453,75749384,Male,Ppap2b,P56,coronal,ISH,2,Nothing,1.049
71299295,05-3026,72340123,Male,Elavl2,P56,coronal,ISH,2,Nothing,1.049
71993683,05-3330,73931410,Male,Ier5,P56,coronal,ISH,2,Nothing,1.049
702592,2057,1464,Male,Tsc22d4,P56,coronal,ISH,2,Nothing,1.63
702864,2429,2434,Male,Nr2e3,P56,coronal,ISH,2,Nothing,1.63
72008759,05-3346,73931627,Male,Creg1,P56,coronal,ISH,2,Nothing,1.049
74373808,06-0140,74724669,Male,Mchr1,P56,coronal,ISH,2,Nothing,1.049
74834111,06-0309,75041501,Male,Sulf1,P56,coronal,ISH,2,Nothing,1.049
74834133,06-0310,75041514,Male,Tmc1,P56,coronal,ISH,2,Nothing,1.049
83971,04-0237,356859,Male,Ap1b1,P56,coronal,ISH,2,Nothing,1.049
77232695,07-0006,77280428,Male,Chn2,P56,coronal,ISH,2,Nothing,1.049
77440684,321-0044,77781036,Female,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702465,1859,37,Male,Setd5,P56,coronal,ISH,2,Nothing,1.63
702589,2054,57,Male,Prune2,P56,coronal,ISH,2,Nothing,1.63
702513,1935,64,Male,Actr10,P56,coronal,ISH,2,Nothing,1.63
74878321,06-0334,75084156,Male,Slc35f3,P56,coronal,ISH,2,Nothing,1.049
702519,1942,129,Male,Atp6v1b2,P56,coronal,ISH,2,Nothing,1.63
702618,2099,170,Male,Rbbp6,P56,coronal,ISH,2,Nothing,1.63
70091596,05-2099,70636624,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702487,1903,346,Male,Dkk3,P56,coronal,ISH,2,Nothing,1.63
702540,1976,350,Male,Dlx3,P56,coronal,ISH,2,Nothing,1.63
702683,2212,424,Male,Fgf12,P56,coronal,ISH,2,Nothing,1.63
702625,2110,512,Male,Gnb2,P56,coronal,ISH,2,Nothing,1.63
702674,2196,571,Male,Hnrnpdl,P56,coronal,ISH,2,Nothing,1.63
702537,1971,789,Male,Pelo,P56,coronal,ISH,2,Nothing,1.63
702498,1915,805,Male,Pkia,P56,coronal,ISH,2,Nothing,1.63
702677,2203,855,Male,Ptprd,P56,coronal,ISH,2,Nothing,1.63
702770,2319,930,Male,Sbno1,P56,coronal,ISH,2,Nothing,1.63
702485,1901,937,Male,Sema3a,P56,coronal,ISH,2,Nothing,1.63
702631,2122,1106,Male,Vsnl1,P56,coronal,ISH,2,Nothing,1.63
702536,1968,1207,Male,Ghitm,P56,coronal,ISH,2,Nothing,1.63
702780,2331,1243,Male,Nr1d1,P56,coronal,ISH,2,Nothing,1.63
702666,2185,1321,Male,4932438H23Rik,P56,coronal,ISH,2,Nothing,1.63
702537,1971,1325,Male,Vps18,P56,coronal,ISH,2,Nothing,1.63
702807,2361,1359,Male,Gjb2,P56,coronal,ISH,2,Nothing,1.63
702796,2349,1407,Male,Sez6l2,P56,coronal,ISH,2,Nothing,1.63
702492,1908,1597,Male,Slc36a4,P56,coronal,ISH,2,Nothing,1.63
702842,2406,1796,Male,Wash,P56,coronal,ISH,2,Nothing,1.63
702845,2409,1940,Male,Zbtb48,P56,coronal,ISH,2,Nothing,1.63
74510869,06-0189,74750497,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702865,2430,1996,Male,Fam195a,P56,coronal,ISH,2,Nothing,1.63
702842,2406,2037,Male,Aqp9,P56,coronal,ISH,2,Nothing,1.63
702562,2014,2157,Male,Donson,P56,coronal,ISH,2,Nothing,1.63
711114,310-1489,111868855,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,0.9982
71733620,05-3257,73817423,Male,Ascl1,P56,coronal,ISH,2,Nothing,1.049
702872,2438,2234,Male,Frs3,P56,coronal,ISH,2,Nothing,1.63
702591,2056,2379,Male,Lhx8,P56,coronal,ISH,2,Nothing,1.63
702514,1936,2411,Male,Mtpn,P56,coronal,ISH,2,Nothing,1.63
702850,2414,2466,Male,Pax9,P56,coronal,ISH,2,Nothing,1.63
702869,2434,2517,Male,Ran,P56,coronal,ISH,2,Nothing,1.63
702831,2395,2633,Male,Sssca1,P56,coronal,ISH,2,Nothing,1.63
702793,2345,2643,Male,Aurka,P56,coronal,ISH,2,Nothing,1.63
45697,04-0037,61413,Male,Gnb1,P56,coronal,ISH,2,Nothing,1.049
72348,04-0108,199393,Male,Tnfrsf11a,P56,coronal,ISH,2,Nothing,1.049
83801,04-0195,293668,Male,Serpinb8,P56,coronal,ISH,2,Nothing,1.049
83934,04-0228,355886,Male,Pls3,P56,coronal,ISH,2,Nothing,1.049
83963,04-0235,355892,Male,Dag1,P56,coronal,ISH,2,Nothing,1.049
83999,04-0244,356849,Male,Yme1l1,P56,coronal,ISH,2,Nothing,1.049
84011,04-0247,357092,Male,Hectd1,P56,coronal,ISH,2,Nothing,1.049
70780130,05-2579,71476644,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
591087,04-0775,67850946,Male,Prpf6,P56,coronal,ISH,2,Nothing,1.049
642422,04-0776,67850950,Male,Tbp,P56,coronal,ISH,2,Nothing,1.049
72962240,05-3488,74260935,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
69977277,05-1974,70612727,Male,Crip2,P56,coronal,ISH,2,Nothing,1.049
70006130,05-2014,70615597,Male,Pgm2l1,P56,coronal,ISH,2,Nothing,1.049
70042294,05-2048,70634310,Male,Cish,P56,coronal,ISH,2,Nothing,1.049
70101598,05-2128,70813922,Male,Akr1b3,P56,coronal,ISH,2,Nothing,1.049
702821,2384,1613,Male,Gcgr,P56,coronal,ISH,2,Nothing,1.63
71993683,05-3330,73991433,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71120791,05-2882,71924480,Male,Mrap2,P56,coronal,ISH,2,Nothing,1.049
71203570,05-2939,72077467,Male,Dgat2,P56,coronal,ISH,2,Nothing,1.049
71227922,05-2970,72109633,Male,Chst2,P56,coronal,ISH,2,Nothing,1.049
71250784,05-2990,72129254,Male,Efcab3,P56,coronal,ISH,2,Nothing,1.049
71282164,05-3002,72283798,Male,Pirt,P56,coronal,ISH,2,Nothing,1.049
71392884,05-3075,72472792,Male,Epha3,P56,coronal,ISH,2,Nothing,1.049
71392936,05-3079,72472801,Male,Fibcd1,P56,coronal,ISH,2,Nothing,1.049
71444932,05-3131,73592538,Male,Myo5b,P56,coronal,ISH,2,Nothing,1.049
71525691,05-3204,73769323,Male,Lhfp,P56,coronal,ISH,2,Nothing,1.049
71525732,05-3208,73771239,Male,Dusp10,P56,coronal,ISH,2,Nothing,1.049
79871134,321-1524,80409532,Male,Calb1,P56,coronal,ISH,2,Nothing,1.049
71903209,05-3296,73925718,Male,Orai2,P56,coronal,ISH,2,Nothing,1.049
73634011,05-3718,74581445,Male,Pcdhb18,P56,coronal,ISH,2,Nothing,1.049
73977227,06-0024,74657928,Male,Tspan5,P56,coronal,ISH,2,Nothing,1.049
74625635,06-0222,74819687,Male,Nubp1,P56,coronal,ISH,2,Nothing,1.049
74703383,06-0253,74881878,Male,Pkd2l1,P56,coronal,ISH,2,Nothing,1.049
74833955,06-0307,75041442,Male,Hspa1l,P56,coronal,ISH,2,Nothing,1.049
74834111,06-0309,75041513,Male,Tiam2,P56,coronal,ISH,2,Nothing,1.049
74878475,06-0331,75080199,Male,Spag16,P56,coronal,ISH,2,Nothing,1.049
75037048,06-0405,75147759,Male,Ttbk2,P56,coronal,ISH,2,Nothing,1.049
75037048,06-0405,75147763,Male,Scml4,P56,coronal,ISH,2,Nothing,1.049
75195186,06-0485,75774110,Male,Sh3bp4,P56,coronal,ISH,2,Nothing,1.049
77232675,07-0001,77278973,Male,Serinc5,P56,coronal,ISH,2,Nothing,1.049
77466884,321-0245,78590696,Male,Cap1,P56,coronal,ISH,2,Nothing,1.049
79355479,335-1122,79556666,Male,Cdh2,P56,coronal,ISH,2,Nothing,1.049
79355511,335-1130,79587715,Male,Calca,P56,coronal,ISH,2,Nothing,1.049
78084783,321-0728,79746116,Male,Etv1,P56,coronal,ISH,2,Nothing,1.049
79398731,335-1185,79907893,Male,Dbh,P56,coronal,ISH,2,Nothing,1.049
80007245,321-1592,80409515,Male,Cacna2d1,P56,coronal,ISH,2,Nothing,1.049
702764,2313,1357,Male,Gfap,P56,coronal,ISH,2,Nothing,1.63
77385535,321-0084,78591328,Male,Calb1,P56,coronal,ISH,2,Nothing,1.049
71444954,05-3141,73594623,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70896862,05-2653,71600468,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74834097,06-0308,75041453,Male,Insig1,P56,coronal,ISH,2,Nothing,1.049
72008759,05-3346,73931632,Male,Zfp804b,P56,coronal,ISH,2,Nothing,1.049
77415333,321-0164,79736351,Male,Zeb2,P56,coronal,ISH,2,Nothing,1.049
75819083,06-0708,76155604,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70309795,05-2273,71015810,Male,Resp18,P56,coronal,ISH,2,Nothing,1.049
79355616,335-1134,79645791,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71887410,05-3259,73817428,Male,Bmp5,P56,coronal,ISH,2,Nothing,1.049
72332,04-0104,199398,Male,Pitx1,P56,coronal,ISH,2,Nothing,1.049
78087625,321-0715,78619819,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71414611,05-3101,73475120,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77799990,321-0497,78569587,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70379884,05-2298,71016596,Male,Fstl1,P56,coronal,ISH,2,Nothing,1.049
74899402,06-0345,75093355,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71185786,05-2923,72008490,Male,Dlx1,P56,coronal,ISH,2,Nothing,1.049
